Id,SMILES,source,TA98,TA100,TA102,TA1535,TA1537,Overall,Partition
2392,CCS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,isssty,0,1,-1,0,0,1,Train
2393,CCCCS(=O)(=O)n1ncc(Cl)c(Cl)c1=O,isssty,0,1,-1,1,0,1,Train
2394,[Cu],isssty,0,-1,0,0,0,-1,Train
2395,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccccc1,isssty,0,0,-1,0,0,-1,Train
2396,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1Cl,isssty,0,0,-1,0,0,-1,Internal
2397,CCC(=O)n1ncc(Cl)c(Cl)c1=O,isssty,0,0,-1,0,0,-1,Internal
2398,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,isssty,1,1,-1,1,0,1,External
2399,O=C(c1ccccc1)n1ncc(Cl)c(Cl)c1=O,isssty,0,0,-1,0,0,-1,Train
2400,O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1,isssty,0,0,-1,0,0,-1,Train
2401,COc1c(Cl)ccc(Cl)c1C(=O)O,isssty,0,0,0,-1,-1,-1,Train
2402,COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,isssty,0,0,-1,0,0,-1,Train
2403,Nn1[nH]nc2c3ccccc3nc-2c1=O,isssty,1,1,1,-1,-1,1,Train
2404,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,isssty,0,1,-1,-1,-1,1,External
2405,[Zn],isssty,0,-1,0,0,0,-1,Train
2406,NC(=S)c1c(Cl)cccc1Cl,isssty,1,0,0,-1,-1,1,Train
2407,CC1=CC2(OC3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)C[C@H](C)C(=O)[C@@H]2[C@](C)(O)C12CC2,isssty,1,1,-1,-1,-1,1,Train
2408,C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,isssty,0,0,0,-1,-1,-1,Train
2409,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,isssty,0,0,0,-1,-1,-1,Train
2410,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],isssty,0,0,-1,0,0,-1,Train
2411,NC(=O)CN1CC(O)CC1=O,isssty,0,0,-1,0,0,-1,Train
2412,CC(C)c1ccccc1O,isssty,0,0,-1,0,0,-1,Train
2413,O=C(O)COc1ccc2ccccc2c1,isssty,0,0,-1,0,-1,-1,Train
2414,Cc1cc(C)c(N)c(C)c1,isssty,0,1,-1,-1,-1,1,Train
2415,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],isssty,1,-1,-1,-1,-1,1,Train
2416,c1ccc2c(c1)ccc1cc3cnccc3cc12,isssty,1,1,-1,-1,-1,1,Internal
2417,c1ccc2c(c1)c1ccccc1c1cc3cnccc3cc21,isssty,1,1,-1,-1,-1,1,Train
2418,c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34,isssty,1,1,-1,-1,-1,1,Train
2419,c1ccc2c(c1)ccc1cc3c(ccc4ccncc43)cc12,isssty,1,1,-1,-1,-1,1,Train
2420,c1ccc2c(c1)ccc1c3cccnc3ccc21,isssty,1,1,-1,-1,-1,1,External
2421,CC(C)=C1CC[C@H](C)CC1=O,isssty,0,0,-1,0,0,-1,Train
2422,CCOc1ccc(N)cc1,isssty,0,1,-1,-1,-1,1,Train
2423,c1cc2ccc3cccc4ncc(c1)c2c34,isssty,1,1,-1,-1,-1,1,Train
2424,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,isssty,0,0,-1,0,0,-1,Train
2425,CC(=O)N(O)c1ccc(Cl)c(Cl)c1,isssty,0,0,-1,-1,-1,-1,External
2426,CC(=O)OCC1=CO[C@H](OC(=O)CC(C)C)[C@H]2C1=C[C@@H](OC(=O)CC(C)C)[C@]21CO1,isssty,0,1,-1,0,0,1,External
2427,CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,isssty,0,0,0,-1,-1,-1,External
2428,CCOP(=S)(OCC(C)C)SCCl,isssty,0,0,-1,-1,-1,-1,Train
2429,CCOP(=S)(OCC)SCCl,isssty,0,0,-1,-1,-1,-1,Train
2430,CC(C)COP(=S)(OCC(C)C)SCCl,isssty,0,0,-1,-1,-1,-1,Train
2431,CN(C)CCC=C1c2ccccc2CCc2ccccc21,isssty,0,0,-1,0,0,-1,External
2432,CN(C)CCCN1c2ccccc2CCc2ccccc21,isssty,0,0,-1,0,0,-1,Train
2433,O=C(O)CC(O)C(=O)O,isssty,0,0,-1,-1,-1,-1,Train
2434,CC(O)C(=O)O,isssty,0,0,-1,-1,-1,-1,Train
2435,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,isssty,0,0,0,-1,-1,-1,Train
2436,ONc1ccc2ccccc2c1,isssty,1,1,-1,1,-1,1,Train
2437,CC(C)COC(=O)CCCCC(=O)OCC(C)C,isssty,0,0,0,-1,-1,-1,Train
2438,OC1c2ccccc2Oc2ccccc21,isssty,1,0,-1,-1,-1,1,Train
2439,O=[N+]([N-]c1ccccc1)c1ccccc1,isssty,0,1,-1,-1,-1,1,Train
2440,[Ni],isssty,0,-1,0,0,0,-1,Train
2441,O=C1C=CC(=CNn2[nH]nc3c4ccccc4nc-3c2=O)C=C1,isssty,1,1,1,-1,-1,1,Train
2442,C[C@]12CC[C@H](OC(=O)/C=C/c3cccc(N(CCCl)CCCl)c3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,isssty,0,0,-1,1,0,1,Train
2443,CN(C)c1ccc(C(=C2C=CC(=N)C=C2)c2ccc(N(C)C)cc2)cc1,isssty,0,0,-1,-1,-1,-1,Train
2444,O=C(O)c1ccc(/C=N/n2[nH]nc3c4ccccc4nc-3c2=O)cc1,isssty,1,1,1,-1,-1,1,Train
2445,COc1cc(Cl)c(OC)cc1Cl,isssty,0,0,-1,-1,-1,-1,Train
2446,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,isssty,0,0,0,-1,-1,-1,Train
2447,O=C(Cl)C(Cl)Cl,isssty,0,1,-1,-1,-1,1,Train
2448,OC[C@H]1OC(O[C@@H]2[C@@H](O)[C@H](O)C(O[C@@H]3[C@@H](O)[C@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@@H](O)[C@H](O)[C@@H]1O,isssty,0,0,-1,0,0,-1,Train
2449,c1ccc(C(c2ccccc2)c2ccccc2)cc1,isssty,0,0,-1,-1,-1,-1,Train
2450,O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)[C@H](O)[C@@H](O)C=C3,isssty,-1,1,-1,-1,-1,1,Train
2451,CCC(=O)Nc1ccc(Cl)c(Cl)c1,isssty,0,0,-1,-1,-1,-1,Train
2452,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,isssty,0,0,0,-1,-1,-1,Train
2453,O=CN(O)c1ccc(Cl)c(Cl)c1,isssty,0,0,-1,-1,-1,-1,Train
2454,CCC(=O)N(O)c1ccc(Cl)c(Cl)c1,isssty,0,0,-1,-1,-1,-1,Train
2455,O=[N+]([N-]c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,isssty,0,0,-1,-1,-1,-1,External
2456,O=[N+]([O-])c1ccc2c3c(cccc13)-c1ccc(O)cc1-2,isssty,1,0,-1,-1,-1,1,External
2457,C=Cc1ccncc1,isssty,0,0,-1,0,-1,-1,Train
2458,CC(C)NCC(O)COc1cccc2ccccc12,isssty,0,0,-1,0,0,-1,Train
2459,CCCCOC(=O)/C=C\C(=O)OCCCC,isssty,0,0,0,-1,-1,-1,Train
2460,[NH3+]CCCCCCCCCCCC(=O)[O-],isssty,0,0,-1,0,0,-1,Internal
2461,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,isssty,0,0,-1,0,-1,-1,Train
2462,C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,isssty,0,0,-1,0,0,-1,Internal
2463,COC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O,isssty,1,1,0,-1,-1,1,Train
2464,CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,isssty,0,0,0,-1,-1,-1,Train
2465,Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=C(N1CC1)C2=O,isssty,1,1,1,-1,-1,1,Train
2466,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,isssty,1,1,-1,-1,-1,1,Train
2467,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,isssty,0,0,0,-1,-1,-1,External
2468,COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
2469,CC1(C)CC2=C(C=O)[C@]3(C=O)C[C@]3(C)[C@H](O)[C@@H]2C1,isssty,1,1,-1,-1,-1,1,External
2470,Clc1cccnc1,isssty,0,0,0,-1,-1,-1,External
2471,O=S(=O)(NO)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2472,Clc1ccncc1,isssty,0,0,0,-1,-1,-1,Train
2473,Fc1cccnc1,isssty,0,0,0,-1,-1,-1,Train
2474,Nc1snc2ccc(Cl)cc12,isssty,1,1,-1,0,1,1,Train
2475,CCCNc1snc2ccccc12,isssty,0,0,-1,0,0,-1,External
2476,Clc1ccc(Cl)nc1,isssty,0,0,0,-1,-1,-1,Train
2477,Clc1cncc(Cl)c1,isssty,0,0,0,-1,-1,-1,Train
2478,CCC(C)Nc1snc2ccccc12,isssty,0,0,-1,0,0,-1,Internal
2479,Fc1cccc(F)n1,isssty,0,0,0,-1,-1,-1,Train
2480,Cc1cccnc1,isssty,0,0,0,-1,-1,-1,Internal
2481,Nc1snc2ccccc12,isssty,0,1,-1,0,0,1,Internal
2482,CCCCNc1snc2ccccc12,isssty,0,0,-1,0,0,-1,Internal
2483,Cc1ccncc1,isssty,0,0,0,-1,-1,-1,Train
2484,CC(=O)Nc1snc2ccccc12,isssty,0,1,-1,0,1,1,Train
2485,Clc1ccccn1,isssty,1,1,1,-1,-1,1,Train
2486,Fc1ccccn1,isssty,1,0,0,-1,-1,1,Train
2487,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,isssty,1,1,-1,-1,-1,1,Train
2488,Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,isssty,1,1,-1,-1,-1,1,Train
2489,CC(C)CCNc1snc2ccccc12,isssty,0,0,-1,0,0,-1,Train
2490,c1ccc2sncc2c1,isssty,0,0,-1,0,0,-1,Train
2491,Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,isssty,1,1,-1,0,1,1,Train
2492,O=C1OCCO1,isssty,0,0,-1,0,0,-1,External
2493,Nc1ccc(CCc2ccc(N)cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
2494,O=c1c2ccccc2sn1CC1CO1,isssty,0,0,-1,0,0,-1,Train
2495,Nc1ccc2c(=O)[nH]sc2c1,isssty,0,0,-1,0,0,-1,Train
2496,COC1=CC(=O)c2c(ncc3c2[nH]c2ccncc23)C1=O,isssty,1,1,1,-1,-1,1,Train
2497,O=c1[nH]sc2ccccc12,isssty,0,0,-1,0,0,-1,Train
2498,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,isssty,0,0,0,-1,-1,-1,Train
2499,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,isssty,0,0,0,-1,-1,-1,Train
2500,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,isssty,0,0,0,-1,-1,-1,Train
2501,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,isssty,0,0,-1,0,0,-1,Train
2502,CC(=O)Nc1snc2c(Cl)cc(Cl)cc12,isssty,0,0,-1,0,0,-1,External
2503,FC(F)(Cl)Cl,isssty,0,0,-1,0,0,-1,External
2504,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(NC(C)=O)cc1,isssty,0,0,0,-1,-1,-1,Train
2505,COc1ccc(CN(CC[N+](C)(C)[O-])c2ccccn2)cc1,isssty,0,0,0,-1,-1,-1,Train
2506,O=c1c(C2CCCc3ccccc32)c(O)oc2ccccc12,isssty,0,0,0,-1,-1,-1,Train
2507,O=[N+]([O-])c1ccccc1OS(=O)(=O)c1cccc2cccnc12,isssty,1,1,-1,0,0,1,External
2508,CC(C)=CCC[C@@H](C)CC=O,isssty,0,0,0,-1,-1,-1,External
2509,O=[N+]([O-])c1cccc(OS(=O)(=O)c2cccc3cccnc23)c1,isssty,1,1,-1,0,0,1,Train
2510,O=S(=O)(Oc1ccc(Cl)c(Cl)c1)c1cccc2cccnc12,isssty,1,1,-1,0,0,1,Train
2511,Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,isssty,0,0,-1,0,0,-1,Train
2512,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,External
2513,Cc1ccc(OS(=O)(=O)c2cccc3cccnc23)c([N+](=O)[O-])c1,isssty,1,1,-1,0,1,1,Train
2514,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,isssty,0,0,0,-1,-1,-1,Train
2515,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,isssty,0,0,-1,0,0,-1,Train
2516,CN(C)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,isssty,1,1,-1,0,0,1,Train
2517,O=[N+]([O-])c1cccc2csnc12,isssty,1,1,-1,1,1,1,Train
2518,O=[N+]([O-])c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,isssty,0,0,-1,0,0,-1,Train
2519,O=S(=O)(Nc1ccc(Cl)cc1)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Internal
2520,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2521,O=[N+]([O-])c1cccc2[nH]c3ccccc3c12,isssty,1,-1,-1,-1,0,1,Train
2522,COCC(=O)O,isssty,0,0,0,-1,-1,-1,Train
2523,O=C(O)CC(O)(CC(=O)O)C(=O)O,isssty,0,0,-1,-1,-1,-1,Train
2524,Cc1cc(C)c(N)c(C)c1N,isssty,1,1,-1,1,-1,1,Train
2525,Cn1c([N+](=O)[O-])cnc1C1NC(CO)(CO)CO1,isssty,1,1,1,-1,-1,1,External
2526,COCCc1ccc(OCC(O)CNC(C)C)cc1,isssty,0,0,-1,0,0,-1,Train
2527,O=C(O)c1cc([N+](=O)[O-])cc2cccnc12,isssty,1,1,-1,0,0,1,Train
2528,O=C1CNC(=O)N1,isssty,0,0,0,-1,-1,-1,External
2529,CC(=O)n1ccnc1,isssty,0,0,0,-1,-1,-1,External
2530,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,isssty,0,0,-1,0,0,-1,External
2531,BrCc1ccc(Br)cc1,isssty,0,0,-1,0,-1,-1,Train
2532,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,isssty,1,1,-1,1,1,1,Train
2533,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,isssty,0,0,-1,0,0,-1,Internal
2534,CCCCOC(=O)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2535,c1c[nH]cn1,isssty,0,0,0,-1,-1,-1,Train
2536,CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,isssty,0,0,-1,0,0,-1,Train
2537,CC(=O)c1cc(NC(=O)Nc2ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c2)ccc1OCC(O)CNC(C)(C)C,isssty,0,0,-1,0,0,-1,Train
2538,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,isssty,0,0,-1,0,0,-1,External
2539,COc1cc(NCCCCCNC(C)C)c2ncccc2c1,isssty,0,0,0,-1,-1,-1,External
2540,C(CCC1CO1)CC1CO1,isssty,-1,1,1,1,0,1,Internal
2541,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O.[H+],isssty,0,0,0,-1,-1,-1,Train
2542,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,isssty,0,0,-1,0,0,-1,External
2543,CCOC(=O)CC1OCCc2c1[nH]c1c(CC)cc(O)cc21,isssty,1,0,-1,0,0,1,Train
2544,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,isssty,0,-1,0,0,0,-1,Train
2545,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-],isssty,0,0,-1,0,0,-1,Train
2546,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](OC(C[C@H](C)O)O[C@@H](C)C=O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,isssty,1,1,-1,-1,-1,1,External
2547,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C([C@H]3CCCO3)S[C@H]12,isssty,0,0,-1,0,0,-1,External
2548,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,isssty,0,0,-1,0,0,-1,External
2549,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,isssty,0,0,-1,0,0,-1,Train
2550,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(CS)NC(=O)C(CC(N)=O)NC(=O)C(CS)NC(=O)C(C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCSC)NC(=O)C(CS)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)CC(N)=O)C(C)C)C(C)CC)C(C)C)C(C)C)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O,isssty,0,0,-1,0,0,-1,Train
2551,CC(=O)O[C@@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)OC[C@]4(C)[C@H]3CC[C@@]21C,isssty,0,0,-1,0,0,-1,Train
2552,Cc1ccc2n[nH]nc2c1,isssty,0,0,0,-1,-1,-1,Train
2553,CCCOC(C(=O)OC1CC[NH+](C)CC1)(c1ccccc1)c1ccccc1,isssty,0,0,-1,0,0,-1,Internal
2554,COC(=O)Nc1nc2ccc(O)cc2[nH]1,isssty,0,0,-1,0,0,-1,External
2555,CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1,isssty,1,0,-1,-1,-1,1,Train
2556,CC(=O)OCc1cc(C(C)=O)ccc1OC(C)=O,isssty,-1,1,-1,0,-1,1,Train
2557,CC[C@@H]1OC(=O)[C@H](C)[C@H](OC2CC(C)(OC)C(O)C(C)O2)[C@@H](C)[C@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@@H](C)[C@@H](O)[C@]1(C)O,isssty,0,0,-1,0,0,-1,Train
2558,COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,isssty,1,1,-1,-1,-1,1,External
2559,O=[N+]([O-])c1ccc(/C=C/c2ccc(Cl)cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
2560,O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,isssty,1,1,-1,-1,-1,1,Train
2561,CCCCCCCCCCCCCCCCCC(N)=O,isssty,0,0,-1,0,0,-1,External
2562,O=C(O)COc1ccc(N(CCCl)CCCl)cc1,isssty,0,0,-1,1,0,1,Internal
2563,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,isssty,0,0,-1,0,0,-1,Internal
2564,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,isssty,1,1,-1,-1,-1,1,Internal
2565,O=[N+]([O-])c1ccc(/C=C/c2cccc(Cl)c2)cc1,isssty,1,1,-1,-1,-1,1,External
2566,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,isssty,0,0,-1,0,0,-1,External
2567,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,isssty,0,0,-1,-1,-1,-1,Train
2568,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,isssty,0,0,-1,-1,-1,-1,External
2569,COc1cc(S(=O)(=O)[O-])c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)[O-])ccc12,isssty,0,0,-1,-1,-1,-1,External
2570,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,isssty,0,0,-1,0,0,-1,Train
2571,O=NN1CSCC1C(=O)O,isssty,0,0,-1,-1,-1,-1,Train
2572,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,isssty,0,0,0,-1,-1,-1,Train
2573,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc([N+](=O)[O-])cc1,isssty,1,0,0,-1,-1,1,Train
2574,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,isssty,0,1,-1,1,0,1,Internal
2575,c1ccc(CSSCc2ccccc2)cc1,isssty,0,0,1,-1,-1,1,Internal
2576,O=NN1CCSC1C(O)C(O)C(O)C(O)CO,isssty,0,1,-1,-1,-1,1,Train
2577,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1cccc2cccnc12,isssty,1,1,-1,0,0,1,Train
2578,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
2579,O=[N+]([O-])c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,isssty,0,0,-1,0,0,-1,Internal
2580,O=S(=O)(Nc1ccc(Cl)cc1Cl)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2581,O=NN1CCSC1C(O)C(O)C(O)CO,isssty,0,0,-1,-1,-1,-1,Train
2582,O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2583,CN(C)CCNS(=O)(=O)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2584,O=C(O)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Internal
2585,O=C(O)c1cc(Cl)cc2cccnc12,isssty,1,1,-1,0,1,1,Train
2586,O=C(O)c1cc(Br)cc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2587,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,isssty,0,0,0,-1,-1,-1,Train
2588,Cc1cc(C(=O)O)c2ncccc2c1,isssty,0,0,-1,0,0,-1,Train
2589,CCOC(=O)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Internal
2590,Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,isssty,1,1,-1,-1,-1,1,Train
2591,O=C(OCc1ccccc1)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2592,O=C(OCc1ccc(Cl)cc1)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Train
2593,O=C(OCc1ccc(Cl)cc1Cl)c1cccc2cccnc12,isssty,0,0,-1,0,0,-1,Internal
2594,O=Cc1cccc2cccnc12,isssty,0,1,-1,0,0,1,External
2595,C(=N/c1ccccc1)\c1cccc2cccnc12,isssty,0,1,-1,0,0,1,Train
2596,Cc1ccc(/N=C/c2cccc3cccnc23)c(C(=O)O)c1,isssty,0,0,-1,0,0,-1,Internal
2597,CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,isssty,1,0,0,-1,-1,1,Train
2598,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,isssty,0,0,-1,0,0,-1,Train
2599,Cc1ccc(C)c(C)c1,isssty,0,0,0,-1,-1,-1,Internal
2600,CC(=O)N(O)c1ccc([N+](=O)[O-])cc1,isssty,1,-1,-1,-1,-1,1,Train
2601,CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,isssty,0,0,-1,-1,-1,-1,Internal
2602,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,isssty,0,0,-1,0,-1,-1,Train
2603,CNCCCN1c2ccccc2CCc2ccccc21,isssty,0,0,-1,0,0,-1,Train
2604,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1,isssty,0,0,-1,0,-1,-1,Internal
2605,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],isssty,0,0,-1,0,0,-1,Train
2606,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC.[H+],isssty,0,0,-1,0,0,-1,Train
2607,FC(F)C(F)C(F)(F)F,isssty,0,0,-1,0,-1,-1,Train
2608,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O,isssty,0,0,-1,0,0,-1,Train
2609,C[NH+]1Cc2c(N)cccc2C(c2ccccc2)C1,isssty,0,0,-1,0,0,-1,Train
2610,C1COCCOCCOCCOCCO1,isssty,0,0,-1,-1,0,-1,Train
2611,C1COCCOCCOCCOCCOCCO1,isssty,0,0,-1,-1,0,-1,Train
